1924,21,30105
1925,22,12452
1926,23,3962
1927,0,1516
1928,1,401
1929,2,196
1930,3,130
1931,4,364
1932,5,1248
1933,6,5070
1934,7,42061
1935,8,415989
1936,9,922437
1937,10,1013315
1938,11,834242
1939,12,566910
1940,13,366529
1941,14,374378
1942,15,491730
1943,16,481376
1944,17,359602
1945,18,248620
1946,19,134318
1947,20,65024
1948,21,30967
1949,22,12657
1950,23,4665
1951,0,1937
1952,1,614
1953,2,428
1954,3,139
1955,4,61
1956,5,1201
1957,6,5701
1958,7,46285
1959,8,437492
1960,9,943231
1961,10,1041567
1962,11,846690
1963,12,577543
1964,13,364456
1965,14,369690
1966,15,506909
1967,16,498264
1968,17,371984
1969,18,257712
1970,19,137780
1971,20,63794
1972,21,29925
1973,22,13138
1974,23,5008
1975,0,1981
1976,1,563
1977,2,176
1978,3,79
1979,4,202
1980,5,1210
1981,6,4945
1982,7,44958
1983,8,437736
1984,9,941583
1985,10,1046797
1986,11,855522
1987,12,584186
1988,13,362162
1989,14,374747
1990,15,500659
1991,16,491731
1992,17,360144
1993,18,243160
1994,19,131696
1995,20,62775
1996,21,29585
1997,22,10922
1998,23,4522
1999,0,1495
2000,1,538
2001,2,222
2002,3,12
2003,4,248
2004,5,922
2005,6,4224
2006,7,42829
2007,8,412512
2008,9,930743
2009,10,1023936
2010,11,830666
2011,12,562459
2012,13,360735
2013,14,368803
2014,15,487626
2015,16,463383
2016,17,336189
2017,18,225024
2018,19,122184
2019,20,56987
2020,21,27092
2021,22,12242
2022,23,4307
2023,0,1550
2024,1,767
2025,2,358
2026,3,114
2027,4,152
2028,5,951
2029,6,4963
2030,7,47292
2031,8,405453
2032,9,872476
2033,10,984607
2034,11,798180
2035,12,524147
2036,13,340971
2037,14,371618
2038,15,496824
2039,16,449724
2040,17,298216
2041,18,178973
2042,19,93388
2043,20,42077
2044,21,21071
2045,22,9726
2046,23,3672
2047,0,1167
2048,1,344
2049,2,101
2050,3,139
2051,4,191
2052,5,713
2053,6,5023
2054,7,50783
2055,8,436272
2056,9,874178
2057,10,948258
2058,11,741331
2059,12,475686
2060,13,312512
2061,14,359432
2062,15,464239
2063,16,420043
2064,17,268402
2065,18,150218
2066,19,75986
2067,20,36509
2068,21,18128
2069,22,8165
2070,23,2957
2071,0,1262
2072,1,523
2073,2,339
2074,3,83
2075,4,160
2076,5,796
2077,6,5651
2078,7,61440
2079,8,490613
2080,9,919300
2081,10,932234
2082,11,729928
2083,12,489298
2084,13,322421
2085,14,358434
2086,15,443817
2087,16,375510
2088,17,250703
2089,18,158231
2090,19,78813
2091,20,34798
2092,21,16694
2093,22,6680
2094,23,2795
2095,0,992
2096,1,331
2097,2,199
2098,3,94
2099,4,277
2100,5,902
2101,6,4757
2102,7,54320
2103,8,485403
2104,9,968694
2105,10,988464
2106,11,745655
2107,12,467413
2108,13,306105
2109,14,359943
2110,15,460562
2111,16,395207
2112,17,258519
2113,18,153279
2114,19,76855
2115,20,34404
2116,21,16105
2117,22,5524
2118,23,2469
2119,0,870
2120,1,220
2121,2,153
2122,3,223
2123,4,195
2124,5,894
2125,6,4489
2126,7,49016
2127,8,459212
2128,9,970061
2129,10,1010711
2130,11,790470
2131,12,504344
2132,13,320894
2133,14,361564
2134,15,477960
2135,16,420079
2136,17,290899
2137,18,175146
2138,19,85395
2139,20,36876
2140,21,16116
2141,22,6749
2142,23,2535
2143,0,1049
2144,1,183
2145,2,156
2146,3,40
2147,4,135
2148,5,878
2149,6,4204
2150,7,44687
2151,8,416528
2152,9,931242
2153,10,997801
2154,11,783953
2155,12,510222
2156,13,324382
2157,14,360309
2158,15,470229
2159,16,416204
2160,17,284479
2161,18,176203
2162,19,88536
2163,20,39407
2164,21,17442
2165,22,7319
2166,23,2953
2167,0,978
2168,1,407
2169,2,185
2170,3,48
2171,4,140
2172,5,778
2173,6,4955
2174,7,53042
2175,8,471203
2176,9,945481
2177,10,987741
2178,11,745018
2179,12,480710
2180,13,307554
2181,14,343965
2182,15,442819
2183,16,398288
2184,17,269922
2185,18,163430
2186,19,81835
2187,20,39307
2188,21,18085
2189,22,6458
2190,23,2674
2191,0,1356
2192,1,261
2193,2,251
2194,3,134
2195,4,184
2196,5,848
2197,6,4882
2198,7,50785
2199,8,440483
2200,9,912188
2201,10,974630
2202,11,763529
2203,12,478831
2204,13,320751
2205,14,377619
2206,15,514335
2207,16,473322
2208,17,316927
2209,18,184445
2210,19,95699
2211,20,45937
2212,21,20847
2213,22,8239
2214,23,3279
2215,0,1224
2216,1,387
2217,2,177
2218,3,213
2219,4,224
2220,5,1033
2221,6,4547
2222,7,45945
2223,8,418249
2224,9,930107
2225,10,1019451
2226,11,817394
2227,12,533726
2228,13,356969
2229,14,391156
2230,15,544090
2231,16,522700
2232,17,356010
2233,18,209502
2234,19,108953
2235,20,53111
2236,21,23991
2237,22,10119
2238,23,3789
2239,0,1704
2240,1,481
2241,2,202
2242,3,106
2243,4,320
2244,5,1109
2245,6,5291
2246,7,49123
2247,8,449856
2248,9,963593
2249,10,1043827
2250,11,848799
2251,12,607126
2252,13,393464
2253,14,382234
2254,15,498142
2255,16,470671
2256,17,353378
2257,18,241123
2258,19,129541
2259,20,62984
2260,21,28695
2261,22,11784
2262,23,4528
2263,0,1802
2264,1,589
2265,2,275
2266,3,87
2267,4,270
2268,5,1159
2269,6,4886
2270,7,46436
2271,8,450803
2272,9,972879
2273,10,1048797
2274,11,829682
2275,12,538379
2276,13,349960
2277,14,368115
2278,15,485055
2279,16,458595
2280,17,333122
2281,18,221920
2282,19,115553
2283,20,55051
2284,21,25150
2285,22,10091
2286,23,3613
2287,0,1578
2288,1,570
2289,2,183
2290,3,67
2291,4,156
2292,5,1070
2293,6,4508
2294,7,49554
2295,8,445762
2296,9,932061
2297,10,1007718
2298,11,806987
2299,12,538033
2300,13,342493
2301,14,365346
2302,15,497027
2303,16,474352
2304,17,341491
2305,18,226419
2306,19,118264
2307,20,57753
2308,21,26036
2309,22,10430
2310,23,4190
2311,0,1909
2312,1,493
2313,2,242
2314,3,76
2315,4,178
2316,5,1173
2317,6,4379
2318,7,44793
2319,8,417909
2320,9,930616
2321,10,1024139
2322,11,827262
2323,12,566673
2324,13,365823
2325,14,377639
2326,15,507391
2327,16,479329
2328,17,351039
2329,18,235092
2330,19,129520
2331,20,60033
2332,21,26990
2333,22,11666
2334,23,4285
2335,0,1704
2336,1,752
2337,2,439
2338,3,290
2339,4,272
2340,5,1396
2341,6,5008
2342,7,46242
2343,8,417054
2344,9,909644
2345,10,1002246
2346,11,843889
2347,12,581405
2348,13,385840
2349,14,389148
2350,15,514115
2351,16,482504
2352,17,350812
2353,18,236289
2354,19,133557
2355,20,68301
2356,21,32394
2357,22,14090
2358,23,5653
2359,0,2902
2360,1,1124
2361,2,351
2362,3,119
2363,4,144
2364,5,900
2365,6,5013
2366,7,46841
2367,8,412933
2368,9,902297
2369,10,1018432
2370,11,833761
2371,12,551650
2372,13,363252
2373,14,389954
2374,15,520861
2375,16,489175
2376,17,334065
2377,18,193803
2378,19,100149
2379,20,51682
2380,21,24332
2381,22,10892
2382,23,5149
2383,0,2109
2384,1,1040
2385,2,267
2386,3,211
2387,4,212
2388,5,1056
2389,6,5859
2390,7,52061
2391,8,424766
2392,9,888052
2393,10,975530
2394,11,787862
2395,12,508767
2396,13,338485
2397,14,378162
2398,15,493084
2399,16,461276
2400,17,307643
2401,18,181606
2402,19,97310
2403,20,48091
2404,21,22631
2405,22,11120
2406,23,4286
2407,0,1981
2408,1,595
2409,2,374
2410,3,255
2411,4,383
2412,5,1273
2413,6,7042
2414,7,62662
2415,8,485775
2416,9,944266
2417,10,991136
2418,11,795290
2419,12,544595
2420,13,353042
2421,14,361708
2422,15,456093
2423,16,420860
2424,17,297250
2425,18,191890
2426,19,104568
2427,20,50231
2428,21,23312
2429,22,11252
2430,23,4319
2431,24,19
2432,0,1625
2433,1,1125
2434,2,366
2435,3,192
2436,4,140
2437,5,1189
2438,6,5653
2439,7,56841
2440,8,485398
2441,9,983008
2442,10,1018560
2443,11,811386
2444,12,523437
2445,13,332930
2446,14,361347
2447,15,488355
2448,16,451290
2449,17,315058
2450,18,198072
2451,19,96864
2452,20,46207
2453,21,20950
2454,22,9084
2455,23,4512
2456,0,1477
2457,1,566
2458,2,283
2459,3,93
2460,4,258
2461,5,977
2462,6,5411
2463,7,53094
2464,8,449141
2465,9,952827
2466,10,1044476
2467,11,856934
2468,12,572785
2469,13,364658
2470,14,380299
2471,15,507554
2472,16,487995
2473,17,355160
2474,18,233980
2475,19,120041
2476,20,57965
2477,21,26182
2478,22,11575
2479,23,5635
2480,0,2191
2481,1,662
2482,2,361
2483,3,151
2484,4,210
2485,5,1338
2486,6,5864
2487,7,54239
2488,8,451082
2489,9,980911
2490,10,1072007
2491,11,880130
2492,12,582264
2493,13,361858
2494,14,373424
2495,15,518338
2496,16,505421
2497,17,365699
2498,18,241167
2499,19,127500
2500,20,61063
2501,21,27513
2502,22,12412
2503,23,5745
2504,0,2172
2505,1,933
2506,2,552
2507,3,125
2508,4,133
2509,5,1596
2510,6,7122
2511,7,55672
2512,8,461229
2513,9,991345
2514,10,1070456
2515,11,871461
2516,12,574414
2517,13,356515
2518,14,371799
2519,15,506149
2520,16,480613
2521,17,342893
2522,18,212892
2523,19,113914
2524,20,56002
2525,21,26614
2526,22,11818
2527,23,4742
2528,0,2092
2529,1,1201
2530,2,271
2531,3,277
2532,4,430
2533,5,1796
2534,6,6975
2535,7,64127
2536,8,481266
2537,9,952422
2538,10,999219
2539,11,777022
2540,12,486490
2541,13,312568
2542,14,363274
2543,15,500619
2544,16,452674
2545,17,301047
2546,18,173993
2547,19,88734
2548,20,42905
2549,21,23273
2550,22,10233
2551,23,4736
2552,0,1707
2553,1,990
2554,2,357
2555,3,248
2556,4,284
2557,5,1554
2558,6,6931
2559,7,58286
2560,8,437972
2561,9,930229
2562,10,1022509
2563,11,822575
2564,12,532276
2565,13,355154
2566,14,385810
2567,15,525573
2568,16,497554
2569,17,346985
2570,18,207194
2571,19,109590
2572,20,58558
2573,21,29516
2574,22,13778
2575,23,5314
2576,0,2385
2577,1,674
2578,2,338
2579,3,151
2580,4,366
2581,5,1966
2582,6,9819
2583,7,71827
2584,8,477421
2585,9,939391
2586,10,1033282
2587,11,837342
2588,12,543259
2589,13,365325
2590,14,410370
2591,15,526853
2592,16,495741
2593,17,351427
2594,18,226343
2595,19,129732
2596,20,77687
2597,21,47230
2598,22,23946
2599,23,9805
2600,0,3802
2601,1,1482
2602,2,654
2603,3,412
2604,4,733
2605,5,3597
2606,6,16294
2607,7,95460
2608,8,550676
2609,9,993269
2610,10,1044335
2611,11,855053
2612,12,634036
2613,13,441859
2614,14,413382
2615,15,510045
2616,16,476573
2617,17,367617
2618,18,271047
2619,19,168414
2620,20,100611
2621,21,56144
2622,22,26420
2623,23,10990
2624,0,3783
2625,1,1467
2626,2,659
2627,3,384
2628,4,437
2629,5,2662
2630,6,12623
2631,7,77119
2632,8,475956
2633,9,1003385
2634,10,1089660
2635,11,893547
2636,12,611876
2637,13,395654
2638,14,402582
2639,15,523754
2640,16,517929
2641,17,413109
2642,18,305273
2643,19,187771
2644,20,98411
2645,21,50881
2646,22,23291
2647,23,9991
2648,0,3028
2649,1,1066
2650,2,839
2651,3,164
2652,4,302
2653,5,2840
2654,6,12446
2655,7,72512
2656,8,493109
2657,9,1023074
2658,10,1135679
2659,11,959803
2660,12,672985
2661,13,434331
2662,14,410584
2663,15,547661
2664,16,576298
2665,17,476821
2666,18,361838
2667,19,225956
2668,20,122542
2669,21,61736
2670,22,28065
2671,23,11100
2672,0,3086
2673,1,1407
2674,2,741
2675,3,340
2676,4,340
2677,5,2527
2678,6,12687
2679,7,65982
2680,8,461911
2681,9,989977
2682,10,1104271
2683,11,954181
2684,12,670603
2685,13,433224
2686,14,409099
2687,15,529140
2688,16,557257
2689,17,456595
2690,18,339669
2691,19,204818
2692,20,107850
2693,21,56156
2694,22,27909
2695,23,10211
2696,0,4178
2697,1,1397
2698,2,446
2699,3,570
2700,4,432
2701,5,2702
2702,6,11578
2703,7,65150
2704,8,448724
2705,9,926159
2706,10,1044081
2707,11,870542
2708,12,604935
2709,13,408907
2710,14,415003
2711,15,540281
2712,16,521879
2713,17,373644
2714,18,238849
2715,19,137846
2716,20,73670
2717,21,38653
2718,22,18947
2719,23,7995
2720,0,3134
2721,1,1426
2722,2,454
2723,3,58
2724,4,233
2725,5,2376
2726,6,9935
2727,7,76233
2728,8,514558
2729,9,944376
2730,10,1003916
2731,11,783138
2732,12,506195
2733,13,336750
2734,14,386251
2735,15,501975
2736,16,459378
2737,17,302489
2738,18,176410
2739,19,98321
2740,20,47833
2741,21,24165
2742,22,11438
2743,23,5051
2744,0,2647
2745,1,1188
2746,2,458
2747,3,224
2748,4,393
2749,5,2069
2750,6,9444
2751,7,86493
2752,8,569785
2753,9,967189
2754,10,976389
2755,11,752806
2756,12,507836
2757,13,339034
2758,14,363835
2759,15,451823
2760,16,392739
2761,17,273060
2762,18,171488
2763,19,91923
2764,20,42989
2765,21,20559
2766,22,9940
2767,23,4196
2768,0,1560
2769,1,781
2770,2,169
2771,3,290
2772,4,281
2773,5,1354
2774,6,9517
2775,7,81333
2776,8,565484
2777,9,993263
2778,10,993701
2779,11,745714
2780,12,455134
2781,13,296221
2782,14,353977
2783,15,471320
2784,16,425581
2785,17,281403
2786,18,167115
2787,19,84503
2788,20,40203
2789,21,18992
2790,22,8151
2791,23,3526
2792,0,1463
2793,1,407
2794,2,146
2795,3,129
2796,4,319
2797,5,1408
2798,6,8675
2799,7,74535
2800,8,552286
2801,9,1029470
2802,10,1039368
2803,11,796452
2804,12,495350
2805,13,305996
2806,14,361402
2807,15,501973
2808,16,463606
2809,17,311251
2810,18,181625
2811,19,90975
2812,20,41719
2813,21,20141
2814,22,7772
2815,23,3533
2816,0,1097
2817,1,435
2818,2,175
2819,3,82
2820,4,138
2821,5,1239
2822,6,8172
2823,7,71833
2824,8,538811
2825,9,995269
2826,10,1027451
2827,11,801086
2828,12,514889
2829,13,323594
2830,14,370585
2831,15,521846
2832,16,476053
2833,17,323266
2834,18,191351
2835,19,93928
2836,20,42721
2837,21,19564
2838,22,8140
2839,23,2917
2840,0,1177
2841,1,396
2842,2,262
2843,3,109
2844,4,171
2845,5,1232
2846,6,7621
2847,7,69989
2848,8,538175
2849,9,1022915
2850,10,1055437
2851,11,820991
2852,12,527986
2853,13,338074
2854,14,373395
2855,15,512408
2856,16,473625
2857,17,316043
2858,18,189811
2859,19,95434
2860,20,43259
2861,21,19023
2862,22,7927
2863,23,2950
2864,0,1450
2865,1,579
2866,2,182
2867,3,84
2868,4,106
2869,5,1340
2870,6,8035
2871,7,71131
2872,8,520246
2873,9,992962
2874,10,1022311
2875,11,784986
2876,12,490672
2877,13,331129
2878,14,382472
2879,15,516451
2880,16,477566
2881,17,304466
2882,18,167281
2883,19,78432
2884,20,34390
2885,21,16676
2886,22,6573
2887,23,2589
2888,0,1200
2889,1,318
2890,2,109
2891,3,71
2892,4,317
2893,5,1192
2894,6,6993
2895,7,69859
2896,8,505123
2897,9,945257
2898,10,992465
2899,11,746110
2900,12,459306
2901,13,313358
2902,14,371958
2903,15,500677
2904,16,456050
2905,17,285728
2906,18,156739
2907,19,74023
2908,20,34335
2909,21,15866
2910,22,6867
2911,23,3340
2912,0,1041
2913,1,404
2914,2,166
2915,3,104
2916,4,172
2917,5,1381
2918,6,7720
2919,7,82945
2920,8,566076
2921,9,984305
2922,10,983125
2923,11,759446
2924,12,497483
2925,13,329464
2926,14,357909
2927,15,464643
2928,16,418012
2929,17,281220
2930,18,169262
2931,19,84205
2932,20,40866
2933,21,17486
2934,22,7975
2935,23,2863
2936,0,1176
2937,1,529
2938,2,145
2939,3,95
2940,4,138
2941,5,1031
2942,6,6573
2943,7,76778
2944,8,564593
2945,9,1022018
2946,10,1032840
2947,11,780785
2948,12,484436
2949,13,319427
2950,14,372851
2951,15,493207
2952,16,436323
2953,17,283811
2954,18,165140
2955,19,80675
2956,20,36116
2957,21,16122
2958,22,7245
2959,23,2571
2960,0,816
2961,1,599
2962,2,110
2963,3,130
2964,4,264
2965,5,973
2966,6,6669
2967,7,71861
2968,8,557498
2969,9,1034292
2970,10,1055295
2971,11,815578
2972,12,511303
2973,13,324664
2974,14,369581
2975,15,506592
2976,16,472809
2977,17,318084
2978,18,184222
2979,19,90064
2980,20,42023
2981,21,17465
2982,22,7385
2983,23,3022
2984,0,1312
2985,1,330
2986,2,172
2987,3,114
2988,4,114
2989,5,1111
2990,6,6845
2991,7,66120
2992,8,520575
2993,9,1002087
2994,10,1051254
2995,11,827994
2996,12,538618
2997,13,345408
2998,14,389292
2999,15,531239
3000,16,508686
3001,17,344693
3002,18,212482
3003,19,101860
3004,20,44397
3005,21,20327
3006,22,8717
3007,23,3485
3008,0,1205
3009,1,311
3010,2,160
3011,3,126
3012,4,74
3013,5,881
3014,6,7422
3015,7,68724
3016,8,530025
3017,9,1012736
3018,10,1067393
3019,11,849101
3020,12,549695
3021,13,351895
3022,14,392457
3023,15,531478
3024,16,501721
3025,17,344790
3026,18,207951
3027,19,104228
3028,20,49304
3029,21,21413
3030,22,9825
3031,23,3365
3032,0,1270
3033,1,476
3034,2,87
3035,3,55
3036,4,106
3037,5,741
3038,6,7688
3039,7,65647
3040,8,509591
3041,9,999406
3042,10,1071890
3043,11,853825
3044,12,546311
3045,13,359457
3046,14,396216
3047,15,538001
3048,16,502845
3049,17,334574
3050,18,186228
3051,19,87023
3052,20,39537
3053,21,17739
3054,22,7981
3055,23,2892
3056,0,1421
3057,1,547
3058,2,149
3059,3,76
3060,4,148
3061,5,863
3062,6,6739
3063,7,67907
3064,8,523439
3065,9,976182
3066,10,1031136
3067,11,792133
3068,12,504027
3069,13,330317
3070,14,384907
3071,15,519372
3072,16,476255
3073,17,303161
3074,18,168073
3075,19,78472
3076,20,36345
3077,21,17196
3078,22,7385
3079,23,2598
3080,0,1083
3081,1,560
3082,2,150
3083,3,196
3084,4,237
3085,5,1113
3086,6,8716
3087,7,86627
3088,8,580356
3089,9,987884
3090,10,993195
3091,11,784793
3092,12,528178
3093,13,337693
3094,14,375836
3095,15,490684
3096,16,445632
3097,17,294111
3098,18,176024
3099,19,86546
3100,20,39537
3101,21,17858
3102,22,7126
3103,23,2478
3104,0,1062
3105,1,629
3106,2,136
3107,3,214
3108,4,365
3109,5,1110
3110,6,7382
3111,7,80429
3112,8,582728
3113,9,1041713
3114,10,1044454
3115,11,805935
3116,12,501081
3117,13,319066
3118,14,366256
3119,15,486801
3120,16,445466
3121,17,296484
3122,18,175929
3123,19,85925
3124,20,36241
3125,21,17438
3126,22,7454
3127,23,3041
3128,0,1348
3129,1,414
3130,2,168
3131,3,319
3132,4,253
3133,5,1000
3134,6,7079
3135,7,71722
3136,8,542687
3137,9,1030885
3138,10,1065508
3139,11,838795
3140,12,545544
3141,13,350569
3142,14,377018
3143,15,518839
3144,16,498666
3145,17,339176
3146,18,206191
3147,19,102128
3148,20,47057
3149,21,22854
3150,22,8490
3151,23,2887
3152,0,965
3153,1,585
3154,2,104
3155,3,107
3156,4,142
3157,5,1677
3158,6,7160
3159,7,67278
3160,8,540681
3161,9,1052493
3162,10,1119395
3163,11,901957
3164,12,594924
3165,13,377208
3166,14,391428
3167,15,540229
3168,16,515771
3169,17,361796
3170,18,231927
3171,19,113372
3172,20,52064
3173,21,22996
3174,22,9381
3175,23,3368
3176,0,1047
3177,1,401
3178,2,365
3179,3,112
3180,4,92
3181,5,929
3182,6,6664
3183,7,67758
3184,8,543557
3185,9,1049811
3186,10,1104308
3187,11,882341
3188,12,578387
3189,13,363218
3190,14,378494
3191,15,524512
3192,16,515879
3193,17,366796
3194,18,229317
3195,19,115884
3196,20,53448
3197,21,23988
3198,22,9869
3199,23,3335
3200,0,1685
3201,1,511
3202,2,162
3203,3,53
3204,4,199
3205,5,1014
3206,6,7069
3207,7,67710
3208,8,518814
3209,9,1003280
3210,10,1081201
3211,11,870451
3212,12,560669
3213,13,352845
3214,14,381531
3215,15,539693
3216,16,513613
3217,17,349512
3218,18,196693
3219,19,100475
3220,20,45922
3221,21,21551
3222,22,9054
3223,23,3995
3224,0,1317
3225,1,706
3226,2,467
3227,3,220
3228,4,145
3229,5,1204
3230,6,7175
3231,7,73580
3232,8,541066
3233,9,993711
3234,10,1054622
3235,11,820986
3236,12,525979
3237,13,333120
3238,14,377389
3239,15,522812
3240,16,485436
3241,17,324649
3242,18,184089
3243,19,90660
3244,20,43524
3245,21,20809
3246,22,8721
3247,23,3221
3248,0,1371
3249,1,458
3250,2,271
3251,3,145
3252,4,302
3253,5,1451
3254,6,8227
3255,7,78116
3256,8,576559
3257,9,1012209
3258,10,1033213
3259,11,806907
3260,12,542261
3261,13,348650
3262,14,372066
3263,15,491052
3264,16,448955
3265,17,300668
3266,18,181643
3267,19,91124
3268,20,42556
3269,21,19252
3270,22,8029
3271,23,2786
3272,0,1464
3273,1,726
3274,2,86
3275,3,123
3276,4,202
3277,5,1388
3278,6,7356
3279,7,67632
3280,8,559057
3281,9,1073484
3282,10,1089398
3283,11,852558
3284,12,542374
3285,13,340594
3286,14,377662
3287,15,517505
3288,16,485531
3289,17,326448
3290,18,203420
3291,19,101311
3292,20,45774
3293,21,20148
3294,22,8929
3295,23,3449
3296,0,1457
3297,1,513
3298,2,68
3299,3,191
3300,4,203
3301,5,1073
3302,6,6809
3303,7,66055
3304,8,549180
3305,9,1094318
3306,10,1147163
3307,11,905722
3308,12,590548
3309,13,362347
3310,14,384530
3311,15,545957
3312,16,538817
3313,17,384707
3314,18,246743
3315,19,130562
3316,20,57412
3317,21,24401
3318,22,10325
3319,23,2854
3320,0,1339
3321,1,623
3322,2,208
3323,3,136
3324,4,285
3325,5,1014
3326,6,6149
3327,7,61935
3328,8,538074
3329,9,1085651
3330,10,1173448
3331,11,939832
3332,12,626639
3333,13,382396
3334,14,385740
3335,15,541682
3336,16,550646
3337,17,405683
3338,18,268661
3339,19,141021
3340,20,62950
3341,21,27277
3342,22,10098
3343,23,3472
3344,0,1350
3345,1,649
3346,2,293
3347,3,224
3348,4,370
3349,5,1002
3350,6,7177
3351,7,63837
3352,8,543835
3353,9,1080478
3354,10,1150676
3355,11,922072
3356,12,606932
3357,13,375702
3358,14,382174
3359,15,536190
3360,16,543434
3361,17,396056
3362,18,255775
3363,19,136389
3364,20,62561
3365,21,28040
3366,22,10980
3367,23,4153
3368,0,1507
3369,1,604
3370,2,100
3371,3,216
3372,4,172
3373,5,1068
3374,6,7042
3375,7,64031
3376,8,527479
3377,9,1044883
3378,10,1013238
3379,11,933393
3380,12,609430
3381,13,376584
3382,14,387532
3383,15,548749
3384,16,532470
3385,17,373990
3386,18,223795
3387,19,111031
3388,20,52330
3389,21,24393
3390,22,9579
3391,23,3728
3392,0,1046
3393,1,409
3394,2,223
3395,3,80
3396,4,136
3397,5,823
3398,6,6884
3399,7,66865
3400,8,524422
3401,9,997324
3402,10,1065256
3403,11,832920
3404,12,523722
3405,13,343002
3406,14,380013
3407,15,530308
3408,16,501877
3409,17,331937
3410,18,187709
3411,19,94830
3412,20,43582
3413,21,20891
3414,22,7962
3415,23,3538
3416,0,975
3417,1,356
3418,2,199
3419,3,76
3420,4,132
3421,5,1053
3422,6,8581
3423,7,84117
3424,8,584233
3425,9,1022105
3426,10,1034795
3427,11,808032
3428,12,546570
3429,13,351341
3430,14,368860
3431,15,474005
3432,16,435328
3433,17,311173
3434,18,195321
3435,19,96590
3436,20,43851
3437,21,19408
3438,22,8818
3439,23,3039
3440,0,1237
3441,1,443
3442,2,253
3443,3,226
3444,4,302
3445,5,966
3446,6,7557
3447,7,63765
3448,8,537571
3449,9,1034007
3450,10,1051278
3451,11,839641
3452,12,537752
3453,13,343706
3454,14,380282
3455,15,507862
3456,16,466662
3457,17,319125
3458,18,197604
3459,19,98087
3460,20,45170
3461,21,20539
3462,22,8957
3463,23,3170
3464,0,1098
3465,1,342
3466,2,126
3467,3,156
3468,4,268
3469,5,1966
3470,6,9618
3471,7,72595
3472,8,573074
3473,9,1097964
3474,10,1127981
3475,11,878422
3476,12,557633
3477,13,349708
3478,14,383182
3479,15,523473
3480,16,502752
3481,17,347197
3482,18,217359
3483,19,110655
3484,20,50300
3485,21,22458
3486,22,10448
3487,23,4391
3488,0,1411
3489,1,409
3490,2,318
3491,3,83
3492,4,142
3493,5,951
3494,6,7555
3495,7,66288
3496,8,556694
3497,9,1080928
3498,10,1124569
3499,11,885554
3500,12,570666
3501,13,354858
3502,14,376518
3503,15,534515
3504,16,525487
3505,17,366161
3506,18,223090
3507,19,111836
3508,20,48389
3509,21,21097
3510,22,9510
3511,23,3462
3512,0,1683
3513,1,372
3514,2,68
3515,3,79
3516,4,120
3517,5,904
3518,6,7515
3519,7,68192
3520,8,560089
3521,9,1066061
3522,10,1119487
3523,11,896270
3524,12,576323
3525,13,359043
3526,14,382619
3527,15,530824
3528,16,515404
3529,17,356858
3530,18,225554
3531,19,112161
3532,20,49468
3533,21,21334
3534,22,9060
3535,23,3850
3536,0,1437
3537,1,649
3538,2,47
3539,3,112
3540,4,166
3541,5,1056
3542,6,7516
3543,7,69666
3544,8,555812
3545,9,1057632
3546,10,1107241
3547,11,852857
3548,12,531669
3549,13,331925
3550,14,374841
3551,15,521347
3552,16,501097
3553,17,330720
3554,18,191088
3555,19,90910
3556,20,40831
3557,21,17753
3558,22,7460
3559,23,3076
3560,0,945
3561,1,361
3562,2,82
3563,3,165
3564,4,60
3565,5,939
3566,6,7028
3567,7,79125
3568,8,574420
3569,9,1021865
3570,10,1052426
3571,11,785611
3572,12,479840
3573,13,307572
3574,14,369206
3575,15,507414
3576,16,471985
3577,17,301506
3578,18,165228
3579,19,78039
3580,20,36061
3581,21,15308
3582,22,6999
3583,23,2653
3584,0,1132
3585,1,280
3586,2,221
3587,3,56
3588,4,119
3589,5,980
3590,6,8523
3591,7,93965
3592,8,619108
3593,9,1026855
3594,10,1009051
3595,11,773154
3596,12,502456
3597,13,326982
3598,14,368145
3599,15,483461
3600,16,435361
3601,17,286314
3602,18,164099
3603,19,78245
3604,20,34960
3605,21,15498
3606,22,5790
3607,23,2749
3608,0,790
3609,1,198
3610,2,112
3611,3,96
3612,4,162
3613,5,561
3614,6,6767
3615,7,84606
3616,8,620074
3617,9,1091724
3618,10,1064581
3619,11,794541
3620,12,480551
3621,13,301817
3622,14,363613
3623,15,487068
3624,16,436513
3625,17,278644
3626,18,160710
3627,19,76075
3628,20,33219
3629,21,13610
3630,22,6252
3631,23,3340
3632,0,1323
3633,1,272
3634,2,44
3635,3,93
3636,4,160
3637,5,762
3638,6,6538
3639,7,77143
3640,8,594881
3641,9,1081611
3642,10,1089737
3643,11,827572
3644,12,507652
3645,13,318103
3646,14,376453
3647,15,517727
3648,16,481801
3649,17,320320
3650,18,191808
3651,19,92872
3652,20,40905
3653,21,17256
3654,22,7234
3655,23,3087
3656,0,1052
3657,1,352
3658,2,103
3659,3,98
3660,4,126
3661,5,680
3662,6,6705
3663,7,73685
3664,8,580426
3665,9,1076409
3666,10,1083186
3667,11,832733
3668,12,518729
3669,13,324323
3670,14,368448
3671,15,518836
3672,16,485471
3673,17,321729
3674,18,191535
3675,19,92002
3676,20,39002
3677,21,16611
3678,22,7476
3679,23,2884
3680,0,1128
3681,1,379
3682,2,53
3683,3,44
3684,4,132
3685,5,775
3686,6,6030
3687,7,69362
3688,8,540869
3689,9,1041545
3690,10,1069210
3691,11,836578
3692,12,532436
3693,13,338161
3694,14,383185
3695,15,519216
3696,16,491395
3697,17,328363
3698,18,192391
3699,19,91496
3700,20,40057
3701,21,17544
